filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0005_4CH_ED_gt.png,77.8386,87.5385,4753.9453,69.0806,87.5385
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0004_2CH_ED_gt.png,90.9254,95.2471,1581.1388,74.0415,95.2471
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0001_2CH_ED_gt.png,87.1062,93.1088,1581.1388,75.0996,93.1088
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0003_2CH_ES_gt.png,86.7276,92.8921,2061.5527,74.6123,92.8921
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0001_4CH_ES_gt.png,88.2319,93.7481,2051.8284,79.1255,93.7481
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0001_2CH_ES_gt.png,83.1823,90.8192,1868.1542,77.2870,90.8192
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0005_4CH_ES_gt.png,71.0647,83.0852,3668.7874,70.2821,83.0852
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0004_4CH_ED_gt.png,85.1976,92.0073,2236.0679,73.6355,92.0073
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0003_4CH_ED_gt.png,83.8424,91.2112,2517.9358,72.8803,91.2112
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0002_2CH_ED_gt.png,81.2748,89.6703,3244.9963,67.0871,89.6703
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0003_4CH_ES_gt.png,87.8869,93.5530,1788.8544,79.5928,93.5530
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0003_2CH_ED_gt.png,86.0062,92.4767,3827.5317,68.5712,92.4767
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0002_4CH_ED_gt.png,88.0286,93.6332,2900.0000,69.9717,93.6332
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0005_2CH_ES_gt.png,83.9100,91.2512,2308.6792,78.7352,91.2512
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0001_4CH_ED_gt.png,85.9545,92.4468,2247.2205,69.2051,92.4468
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0004_4CH_ES_gt.png,79.3010,88.4557,4900.0000,70.3032,88.4557
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0002_4CH_ES_gt.png,84.1926,91.4180,3860.0518,72.8514,91.4180
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0002_2CH_ES_gt.png,71.6018,83.4511,4295.3467,65.8223,83.4511
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0005_2CH_ED_gt.png,82.7176,90.5415,3324.1538,71.2987,90.5415
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0004_2CH_ES_gt.png,87.7792,93.4920,1700.0000,74.3227,93.4920
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0006_2CH_ED_gt.png,86.1415,92.5549,2624.8809,75.5786,92.5549
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0006_4CH_ED_gt.png,89.2923,94.3433,1726.2676,77.0431,94.3433
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0008_2CH_ES_gt.png,52.1713,68.5692,3238.8271,61.2832,68.5692
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0006_4CH_ES_gt.png,59.1158,74.3054,5948.1089,65.9998,74.3054
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0008_2CH_ED_gt.png,79.6509,88.6730,2088.0613,74.2570,88.6730
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0007_2CH_ES_gt.png,84.7871,91.7673,2100.0000,73.5448,91.7673
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0007_4CH_ED_gt.png,91.0091,95.2930,2220.3604,72.3300,95.2930
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0006_2CH_ES_gt.png,64.3812,78.3316,5614.2676,69.9896,78.3316
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0008_4CH_ES_gt.png,79.1586,88.3670,1868.1542,78.9736,88.3670
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0007_4CH_ES_gt.png,86.1198,92.5423,1500.0000,71.8014,92.5423
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0007_2CH_ED_gt.png,88.3850,93.8344,1964.6884,70.7812,93.8344
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0009_2CH_ES_gt.png,85.1706,91.9915,1600.0000,76.6539,91.9915
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0009_4CH_ES_gt.png,89.1486,94.2630,1552.4175,79.6646,94.2630
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0008_4CH_ED_gt.png,82.9078,90.6553,2451.5300,75.7564,90.6553
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0009_2CH_ED_gt.png,91.6456,95.6407,1526.4337,71.2263,95.6407
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0010_2CH_ED_gt.png,89.9465,94.7072,1500.0000,77.4528,94.7072
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0010_4CH_ED_gt.png,86.1213,92.5432,2024.8457,78.1759,92.5432
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0010_2CH_ES_gt.png,83.8902,91.2394,1843.9089,81.9826,91.2394
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0009_4CH_ED_gt.png,91.3973,95.5053,1300.0000,70.2278,95.5053
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0010_4CH_ES_gt.png,81.7527,89.9604,1984.9434,81.9594,89.9604
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0011_2CH_ED_gt.png,84.1067,91.3673,2996.6648,69.6523,91.3673
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0011_2CH_ES_gt.png,84.7909,91.7695,1992.4858,76.8400,91.7695
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/sdm_camus/p4/mask_1/patient0012_2CH_ED_gt.png,67.9224,80.8973,5693.8564,57.5246,80.8973
