filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0002_4CH_ES_gt.png,87.9011,93.5610,1236.9318,74.9944,93.5610
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0002_2CH_ES_gt.png,81.7962,89.9867,2473.8635,72.3579,89.9867
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0001_2CH_ED_gt.png,92.5423,96.1267,900.0000,78.1174,96.1267
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0002_4CH_ED_gt.png,88.5327,93.9176,1500.0000,70.2561,93.9176
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0003_2CH_ES_gt.png,91.8867,95.7718,1019.8039,77.4919,95.7718
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0001_4CH_ES_gt.png,91.5452,95.5860,1044.0306,80.9634,95.5860
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0003_2CH_ED_gt.png,94.4726,97.1577,824.6211,73.2523,97.1577
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0002_2CH_ED_gt.png,89.5701,94.4981,1676.3054,71.9150,94.4981
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0001_2CH_ES_gt.png,87.3558,93.2513,1220.6555,79.7191,93.2513
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p4/mask_1/patient0001_4CH_ED_gt.png,90.9956,95.2856,1769.1807,72.0438,95.2856
