filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0004_4CH_ED_gt.png,91.6042,95.6182,1000.0000,77.2464,95.6182
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0001_4CH_ES_gt.png,88.8356,94.0878,1264.9111,79.4652,94.0878
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0004_4CH_ES_gt.png,82.1297,90.1881,2376.9727,72.0356,90.1881
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0001_2CH_ED_gt.png,89.3753,94.3896,1414.2136,76.3803,94.3896
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0005_2CH_ES_gt.png,88.4273,93.8583,1077.0330,81.3424,93.8583
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0002_4CH_ES_gt.png,89.4552,94.4341,1526.4337,75.8675,94.4341
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0003_4CH_ES_gt.png,88.4308,93.8602,1627.8820,79.9000,93.8602
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0005_2CH_ED_gt.png,87.3660,93.2571,1676.3054,74.0142,93.2571
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0004_2CH_ES_gt.png,92.9231,96.3317,1345.3624,77.1625,96.3317
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0001_2CH_ES_gt.png,82.0064,90.1137,1772.0045,76.5816,90.1137
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0005_4CH_ED_gt.png,91.6000,95.6158,1392.8389,77.1579,95.6158
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0004_2CH_ED_gt.png,93.8449,96.8247,1131.3708,75.6192,96.8247
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0001_4CH_ED_gt.png,88.1933,93.7263,2300.0000,70.4846,93.7263
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0003_2CH_ES_gt.png,91.1923,95.3932,1726.2676,77.1134,95.3932
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p2/mask_1/patient0002_4CH_ED_gt.png,91.3536,95.4814,1746.4248,71.8200,95.4814
