filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0004_2CH_ED_gt.png,89.4598,94.4367,1523.1547,73.2312,94.4367
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0003_4CH_ED_gt.png,89.2578,94.3240,1216.5525,75.9932,94.3240
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0001_4CH_ES_gt.png,84.4583,91.5744,1984.9434,76.9518,91.5744
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0004_4CH_ES_gt.png,82.1726,90.2140,2002.4984,72.0614,90.2140
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0001_2CH_ED_gt.png,89.2928,94.3436,1788.8544,76.3343,94.3436
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0005_2CH_ED_gt.png,84.4507,91.5699,2195.4497,72.3271,91.5699
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0005_2CH_ES_gt.png,75.8384,86.2592,4044.7498,73.7433,86.2592
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0003_2CH_ES_gt.png,89.9820,94.7269,1300.0000,76.4470,94.7269
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0002_4CH_ES_gt.png,88.0315,93.6348,2088.0613,75.0682,93.6348
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0002_2CH_ES_gt.png,87.6073,93.3943,1964.6884,75.7655,93.3943
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0002_4CH_ED_gt.png,84.8374,91.7968,2200.0000,68.1354,91.7968
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p3/mask_1/patient0004_2CH_ES_gt.png,90.2874,94.8958,1392.8389,75.7265,94.8958
