filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0001_2CH_ES_gt.png,86.0489,92.5014,1565.2477,78.9692,92.5014
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0001_2CH_ED_gt.png,93.9351,96.8727,632.4556,78.8635,96.8727
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0001_4CH_ED_gt.png,91.9613,95.8123,1526.4337,72.5706,95.8123
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0001_4CH_ES_gt.png,88.7326,94.0300,1170.4700,79.4073,94.0300
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0002_2CH_ES_gt.png,77.5752,87.3716,3080.5842,69.7428,87.3716
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0002_2CH_ED_gt.png,85.9509,92.4447,1897.3666,69.8615,92.4447
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0002_4CH_ES_gt.png,86.4109,92.7102,2000.0000,74.1435,92.7102
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0002_4CH_ED_gt.png,89.2118,94.2983,1431.7821,70.6369,94.2983
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0003_2CH_ED_gt.png,91.8204,95.7358,1389.2444,71.8304,95.7358
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0003_4CH_ED_gt.png,91.4727,95.5465,1063.0146,77.2156,95.5465
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p6/mask_1/patient0003_2CH_ES_gt.png,91.9852,95.8253,1100.0000,77.5454,95.8253
