filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0003_2CH_ES_gt.png,85.1086,91.9553,3624.9138,73.6754,91.9553
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0004_2CH_ES_gt.png,90.7962,95.1761,1118.0339,76.0069,95.1761
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0005_2CH_ES_gt.png,78.8293,88.1615,3052.8674,75.6456,88.1615
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0003_4CH_ES_gt.png,81.5140,89.8157,2000.0000,75.8554,89.8157
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0002_2CH_ES_gt.png,78.5869,88.0097,4459.8203,70.3809,88.0097
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0001_2CH_ED_gt.png,88.1029,93.6752,1627.8820,75.6660,93.6752
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0002_4CH_ED_gt.png,84.2319,91.4412,4026.1643,67.7797,91.4412
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0004_4CH_ES_gt.png,89.0514,94.2087,1824.8287,76.0561,94.2087
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0002_4CH_ES_gt.png,84.8035,91.7769,1811.0771,73.2103,91.7769
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0001_4CH_ED_gt.png,90.3572,94.9343,1627.8820,71.6926,94.9343
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0001_4CH_ES_gt.png,79.7241,88.7183,2800.0000,74.0957,88.7183
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0005_4CH_ES_gt.png,79.2479,88.4227,1772.0045,75.6196,88.4227
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0005_2CH_ED_gt.png,84.1503,91.3930,3301.5149,72.1502,91.3930
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0001_2CH_ES_gt.png,85.8731,92.3997,1772.0045,78.8676,92.3997
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0005_4CH_ED_gt.png,90.5291,95.0292,1910.4973,76.5712,95.0292
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0003_4CH_ED_gt.png,89.1415,94.2590,1700.0000,75.9282,94.2590
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0003_2CH_ED_gt.png,89.8783,94.6694,2692.5823,70.7639,94.6694
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0004_4CH_ED_gt.png,88.6649,93.9920,2061.5527,75.6202,93.9920
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0004_2CH_ED_gt.png,91.2514,95.4256,1272.7922,74.2201,95.4256
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0002_2CH_ED_gt.png,82.7394,90.5545,3397.0576,67.9713,90.5545
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0007_4CH_ED_gt.png,88.7769,94.0549,1720.4651,71.0919,94.0549
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0006_4CH_ES_gt.png,72.3886,83.9831,2102.3796,75.6775,83.9831
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0006_2CH_ED_gt.png,77.8516,87.5467,3111.2698,70.5704,87.5467
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0006_4CH_ED_gt.png,86.3973,92.7023,1649.2422,75.4021,92.7023
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0010_4CH_ED_gt.png,91.7490,95.6970,1063.0146,81.3297,95.6970
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0008_2CH_ES_gt.png,54.4163,70.4800,2745.9060,63.1940,70.4800
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0010_2CH_ED_gt.png,90.7971,95.1766,1341.6407,77.9222,95.1766
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0009_2CH_ES_gt.png,87.9070,93.5644,1500.0000,78.2268,93.5644
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0006_2CH_ES_gt.png,64.6359,78.5198,3214.0315,70.1777,78.5198
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/sdm_camus/p1/mask_1/patient0008_2CH_ED_gt.png,83.4038,90.9510,1900.0000,76.5351,90.9510
