filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0001_4CH_ED_gt.png,87.0170,93.0578,2061.5527,69.8161,93.0578
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0002_2CH_ED_gt.png,87.9055,93.5635,1769.1807,70.9804,93.5635
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0001_2CH_ES_gt.png,85.5554,92.2155,1236.9318,78.6834,92.2155
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0003_2CH_ES_gt.png,90.0638,94.7722,2594.2244,76.4923,94.7722
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0002_4CH_ES_gt.png,84.5612,91.6349,2941.0884,73.0682,91.6349
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0001_4CH_ES_gt.png,85.4828,92.1733,2300.0000,77.5507,92.1733
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0001_2CH_ED_gt.png,92.2587,95.9735,989.9495,77.9642,95.9735
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0002_2CH_ES_gt.png,83.8755,91.2308,2517.9358,73.6020,91.2308
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0002_4CH_ED_gt.png,88.4301,93.8598,2200.0000,70.1984,93.8598
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p1/mask_1/patient0003_2CH_ED_gt.png,91.4875,95.5545,2507.9873,71.6490,95.5545
