filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0004_2CH_ES_gt.png,93.7897,96.7954,921.9545,77.6261,96.7954
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0001_4CH_ED_gt.png,88.8921,94.1194,2600.0000,70.8777,94.1194
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0001_2CH_ED_gt.png,88.8751,94.1099,1486.6069,76.1006,94.1099
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0002_4CH_ES_gt.png,87.4557,93.3081,2200.0000,74.7415,93.3081
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0002_2CH_ES_gt.png,90.3315,94.9202,1860.1077,77.2914,94.9202
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0004_2CH_ED_gt.png,92.7804,96.2550,1220.6555,75.0495,96.2550
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0005_4CH_ES_gt.png,87.7011,93.4476,1389.2444,80.6445,93.4476
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0001_2CH_ES_gt.png,85.3952,92.1223,1431.7821,78.5902,92.1223
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0003_2CH_ES_gt.png,89.7074,94.5745,1392.8389,76.2946,94.5745
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p7/mask_1/patient0001_4CH_ES_gt.png,89.4373,94.4242,1562.0499,79.8016,94.4242
