filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0001_4CH_ES_gt.png,88.8814,94.1135,1170.4700,79.4908,94.1135
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0001_2CH_ED_gt.png,87.7577,93.4798,1500.0000,75.4705,93.4798
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0001_4CH_ED_gt.png,93.4844,96.6325,1341.6407,73.3907,96.6325
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0001_2CH_ES_gt.png,86.6034,92.8208,1077.0330,79.2887,92.8208
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0002_2CH_ED_gt.png,87.6976,93.4456,1345.3624,70.8624,93.4456
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0002_2CH_ES_gt.png,78.7138,88.0892,2816.0256,70.4604,88.0892
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0002_4CH_ED_gt.png,92.5328,96.1216,1300.0000,72.4601,96.1216
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0002_4CH_ES_gt.png,92.3353,96.0149,1140.1754,77.4483,96.0149
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0003_4CH_ES_gt.png,89.8211,94.6376,1081.6654,80.6774,94.6376
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0003_4CH_ED_gt.png,90.2357,94.8673,1486.6069,76.5364,94.8673
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0003_2CH_ED_gt.png,93.2330,96.4980,1581.1388,72.5926,96.4980
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0003_2CH_ES_gt.png,89.7483,94.5972,1711.7242,76.3173,94.5972
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0004_2CH_ED_gt.png,93.4683,96.6239,1486.6069,75.4184,96.6239
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0004_2CH_ES_gt.png,91.6366,95.6358,1077.0330,76.4666,95.6358
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0004_4CH_ED_gt.png,95.4802,97.6878,583.0952,79.3160,97.6878
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0004_4CH_ES_gt.png,91.4133,95.5141,1100.0000,77.3615,95.5141
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0005_2CH_ES_gt.png,90.5095,95.0183,989.9495,82.5024,95.0183
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0005_2CH_ED_gt.png,87.6995,93.4467,1749.2855,74.2039,93.4467
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0005_4CH_ED_gt.png,85.6842,92.2903,1843.9089,73.8323,92.2903
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0005_4CH_ES_gt.png,79.6769,88.6891,2147.0911,75.8860,88.6891
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0006_2CH_ES_gt.png,76.9872,86.9975,2220.3604,78.6554,86.9975
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0006_2CH_ED_gt.png,90.5012,95.0138,1204.1594,78.0375,95.0138
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0006_4CH_ED_gt.png,82.1437,90.1966,2983.2869,72.8963,90.1966
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0006_4CH_ES_gt.png,85.8198,92.3689,1204.1594,84.0633,92.3689
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0007_4CH_ED_gt.png,92.1351,95.9066,1345.3624,72.9436,95.9066
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0007_2CH_ES_gt.png,86.5077,92.7658,1941.6489,74.5433,92.7658
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0007_4CH_ES_gt.png,87.7372,93.4681,1526.4337,72.7272,93.4681
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0007_2CH_ED_gt.png,88.6955,94.0091,1941.6489,70.9559,94.0091
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0008_2CH_ES_gt.png,65.4809,79.1401,2500.0000,71.8541,79.1401
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0008_2CH_ED_gt.png,85.3633,92.1038,2700.0000,77.6878,92.1038
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0008_4CH_ES_gt.png,83.3771,90.9351,1044.0306,81.5416,90.9351
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0008_4CH_ED_gt.png,89.2517,94.3206,1664.3317,79.4218,94.3206
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0009_2CH_ES_gt.png,89.1436,94.2602,1000.0000,78.9227,94.2602
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0009_4CH_ED_gt.png,94.0233,96.9196,984.8858,71.6421,96.9196
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/cris/full_train_reduce_lr/camus/p3/mask_1/patient0009_4CH_ES_gt.png,90.1335,94.8108,824.6211,80.2124,94.8108
