filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0001_4CH_ED_gt.png,83.0250,90.7253,2332.3806,67.4836,90.7253
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0003_4CH_ED_gt.png,91.4211,95.5183,1170.4700,77.1874,95.5183
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0004_4CH_ED_gt.png,92.5285,96.1192,1044.0306,77.7475,96.1192
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0002_4CH_ES_gt.png,86.8750,92.9766,2302.1729,74.4099,92.9766
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0001_2CH_ED_gt.png,91.6307,95.6326,1529.7058,77.6233,95.6326
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0003_4CH_ES_gt.png,88.8563,94.0994,1702.9386,80.1392,94.0994
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0001_2CH_ES_gt.png,81.5344,89.8281,1523.1547,76.2959,89.8281
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0001_4CH_ES_gt.png,88.4154,93.8516,1746.4248,79.2289,93.8516
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0005_4CH_ES_gt.png,82.4822,90.4003,1700.0000,77.5972,90.4003
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0002_4CH_ED_gt.png,88.0645,93.6535,2334.5237,69.9921,93.6535
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0005_4CH_ED_gt.png,86.2662,92.6268,1612.4515,74.1688,92.6268
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0004_2CH_ES_gt.png,91.5704,95.5997,1131.3708,76.4305,95.5997
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0004_2CH_ED_gt.png,91.3280,95.4675,2059.1260,74.2619,95.4675
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0002_2CH_ES_gt.png,88.0775,93.6608,1860.1077,76.0320,93.6608
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0005_2CH_ES_gt.png,83.3097,90.8950,1992.4858,78.3791,90.8950
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0002_2CH_ED_gt.png,81.9217,90.0626,2420.7437,67.4794,90.0626
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0004_4CH_ES_gt.png,80.2047,89.0151,2473.8635,70.8626,89.0151
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0005_2CH_ED_gt.png,85.1925,92.0043,2195.4497,72.7614,92.0043
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0003_2CH_ES_gt.png,88.2049,93.7329,1711.7242,75.4530,93.7329
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0003_2CH_ED_gt.png,90.8353,95.1976,2256.1028,71.2921,95.1976
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0006_2CH_ED_gt.png,89.1473,94.2623,1345.3624,77.2860,94.2623
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0006_2CH_ES_gt.png,70.0220,82.3682,4738.1431,74.0261,82.3682
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0008_2CH_ES_gt.png,57.8318,73.2828,2601.9224,65.9968,73.2828
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0006_4CH_ES_gt.png,75.2398,85.8707,2200.0000,77.5651,85.8707
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0009_2CH_ES_gt.png,87.9210,93.5723,1204.1594,78.2347,93.5723
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0008_4CH_ED_gt.png,81.8478,90.0179,1992.4858,75.1191,90.0179
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0007_2CH_ED_gt.png,88.8040,94.0701,2282.5425,71.0168,94.0701
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0007_2CH_ES_gt.png,81.8059,89.9926,2617.2505,71.7700,89.9926
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0008_2CH_ED_gt.png,71.3996,83.3136,3982.4614,68.8977,83.3136
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0007_4CH_ES_gt.png,88.6171,93.9651,1802.7756,73.2241,93.9651
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0008_4CH_ES_gt.png,81.9831,90.0997,1208.3046,80.7062,90.0997
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0009_4CH_ED_gt.png,91.5170,95.5706,1081.6654,70.2931,95.5706
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0010_2CH_ED_gt.png,91.0296,95.3042,1360.1471,78.0498,95.3042
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0006_4CH_ED_gt.png,86.1735,92.5733,3911.5215,75.2731,92.5733
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0009_2CH_ED_gt.png,94.9993,97.4355,1769.1807,73.0211,97.4355
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0007_4CH_ED_gt.png,90.8916,95.2285,1860.1077,72.2655,95.2285
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0009_4CH_ES_gt.png,90.8379,95.1990,905.5386,80.6006,95.1990
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0010_2CH_ES_gt.png,76.0522,86.3973,1900.0000,77.1404,86.3973
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0010_4CH_ED_gt.png,88.3016,93.7874,1300.0000,79.4201,93.7874
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0010_4CH_ES_gt.png,78.5093,87.9610,6264.9824,79.9601,87.9610
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0011_2CH_ED_gt.png,89.6031,94.5165,1627.8820,72.8015,94.5165
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0011_2CH_ES_gt.png,89.1705,94.2752,2200.0000,79.3457,94.2752
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0012_2CH_ES_gt.png,86.7398,92.8991,1581.1388,77.6058,92.8991
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0011_4CH_ED_gt.png,94.5359,97.1912,1204.1594,72.1329,97.1912
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0014_2CH_ED_gt.png,91.7923,95.7205,1077.0330,78.8376,95.7205
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0012_4CH_ED_gt.png,90.5240,95.0263,1676.3054,72.7336,95.0263
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0012_2CH_ED_gt.png,77.2309,87.1529,6800.0000,63.7801,87.1529
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0013_4CH_ES_gt.png,83.6124,91.0749,2343.0750,66.7782,91.0749
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0011_4CH_ES_gt.png,90.2048,94.8502,1500.0000,77.7341,94.8502
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0013_4CH_ED_gt.png,85.4205,92.1371,2600.0000,56.7280,92.1371
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0012_4CH_ES_gt.png,90.8682,95.2156,1868.1542,80.1053,95.2156
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0015_2CH_ES_gt.png,71.4828,83.3703,2801.7852,71.1101,83.3703
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0013_2CH_ED_gt.png,87.0502,93.0768,2823.1189,57.4072,93.0768
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0014_4CH_ED_gt.png,89.7583,94.6028,1360.1471,78.6817,94.6028
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0014_4CH_ES_gt.png,89.9146,94.6895,984.8858,83.2837,94.6895
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0015_2CH_ED_gt.png,70.9284,82.9920,3088.6890,60.2342,82.9920
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0014_2CH_ES_gt.png,92.9444,96.3432,800.0000,85.0378,96.3432
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0013_2CH_ES_gt.png,90.4803,95.0023,1802.7756,70.7544,95.0023
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0015_4CH_ED_gt.png,89.3501,94.3755,2334.5237,73.7389,94.3755
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0015_4CH_ES_gt.png,82.5549,90.4439,3905.1248,76.7322,90.4439
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0016_2CH_ED_gt.png,77.0345,87.0276,2765.8635,73.4650,87.0276
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0017_2CH_ES_gt.png,92.6880,96.2052,1077.0330,80.6319,96.2052
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0016_4CH_ES_gt.png,73.5064,84.7305,1931.3208,77.0190,84.7305
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0016_2CH_ES_gt.png,75.5761,86.0893,2624.8809,76.0528,86.0893
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0017_4CH_ES_gt.png,90.2570,94.8791,1063.0146,79.9123,94.8791
/mnt/Enterprise/manish/models/biomedclip_seg/output_masks/clip_seg/full_train_reduce_lr/camus/p6/mask_1/patient0018_4CH_ED_gt.png,93.0310,96.3897,860.2325,81.1810,96.3897
