filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0002_4CH_ED_gt.png,86.5391,92.7839,2051.8284,69.1224,92.7839
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0001_2CH_ED_gt.png,94.4451,97.1432,670.8204,79.1339,97.1432
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0002_2CH_ES_gt.png,81.0766,89.5495,2765.8635,71.9207,89.5495
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0001_4CH_ES_gt.png,91.6320,95.6333,806.2258,81.0107,95.6333
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0002_2CH_ED_gt.png,84.3113,91.4879,1969.7716,68.9048,91.4879
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0003_2CH_ES_gt.png,91.4629,95.5411,1000.0000,77.2612,95.5411
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0001_4CH_ED_gt.png,91.3242,95.4654,1843.9089,72.2236,95.4654
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0003_2CH_ED_gt.png,93.8168,96.8098,1166.1903,72.9043,96.8098
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0002_4CH_ES_gt.png,85.3760,92.1112,1708.8007,73.5446,92.1112
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/cris/pt_on_sdm_camus_ft_on_camus_reduce_lr/p6/mask_1/patient0001_2CH_ES_gt.png,82.8430,90.6166,1708.8007,77.0844,90.6166
