filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0002_2CH_ES_gt.png,87.8909,93.5552,1746.4248,75.9264,93.5552
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0003_2CH_ES_gt.png,90.6489,95.0951,1868.1542,76.8153,95.0951
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0005_4CH_ES_gt.png,79.8815,88.8157,1612.4515,76.0126,88.8157
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0001_4CH_ES_gt.png,86.8712,92.9744,1984.9434,78.3518,92.9744
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0001_2CH_ES_gt.png,83.2031,90.8315,1615.5494,77.2994,90.8315
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0003_4CH_ES_gt.png,89.7215,94.5823,1360.1471,80.6221,94.5823
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0004_4CH_ES_gt.png,83.9527,91.2764,1802.7756,73.1238,91.2764
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0002_2CH_ED_gt.png,81.2660,89.6649,2973.2139,67.0817,89.6649
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0001_2CH_ED_gt.png,90.4552,94.9884,1513.2745,76.9792,94.9884
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0005_2CH_ES_gt.png,79.5957,88.6388,2961.4185,76.1229,88.6388
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0004_2CH_ED_gt.png,87.8795,93.5488,1886.7961,72.3433,93.5488
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0005_2CH_ED_gt.png,85.7784,92.3448,2195.4497,73.1020,92.3448
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0004_4CH_ED_gt.png,91.7961,95.7226,1029.5630,77.3508,95.7226
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0003_2CH_ED_gt.png,90.1432,94.8161,2501.9993,70.9106,94.8161
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0002_4CH_ES_gt.png,88.9064,94.1275,1897.3666,75.5608,94.1275
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0002_4CH_ED_gt.png,87.2224,93.1751,2000.0000,69.5137,93.1751
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0003_4CH_ED_gt.png,90.9398,95.2550,1442.2205,76.9241,95.2550
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0001_4CH_ED_gt.png,85.4059,92.1286,3000.0000,68.8869,92.1286
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0004_2CH_ES_gt.png,89.3574,94.3796,1581.1388,75.2104,94.3796
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0005_4CH_ED_gt.png,83.5147,91.0169,2158.7031,72.5590,91.0169
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0006_2CH_ES_gt.png,72.6643,84.1683,3157.5305,75.8263,84.1683
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0006_4CH_ED_gt.png,85.8961,92.4130,4909.1753,75.1127,92.4130
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0006_2CH_ED_gt.png,89.4509,94.4317,1315.2947,77.4555,94.4317
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0006_4CH_ES_gt.png,76.6635,86.7904,1627.8820,78.4848,86.7904
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0007_4CH_ES_gt.png,89.8178,94.6358,1400.0000,73.8949,94.6358
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0007_2CH_ES_gt.png,81.5765,89.8536,3026.5491,71.6310,89.8536
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0008_2CH_ES_gt.png,63.4479,77.6368,2778.4888,70.3508,77.6368
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0007_2CH_ED_gt.png,87.1997,93.1622,2370.6538,70.1090,93.1622
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0007_4CH_ED_gt.png,89.0015,94.1807,2059.1260,71.2177,94.1807
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0008_2CH_ED_gt.png,77.4254,87.2766,2282.5425,72.8606,87.2766
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0008_4CH_ED_gt.png,83.1924,90.8252,2137.7559,75.9264,90.8252
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0009_2CH_ES_gt.png,89.4526,94.4327,1200.0000,79.0951,94.4327
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0009_2CH_ED_gt.png,95.3397,97.6143,1252.9965,73.1998,97.6143
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0008_4CH_ES_gt.png,79.1954,88.3900,1500.0000,78.9965,88.3900
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0009_4CH_ES_gt.png,90.4480,94.9844,894.4272,80.3861,94.9844
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0010_2CH_ES_gt.png,76.5288,86.7040,1800.0000,77.4472,86.7040
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0009_4CH_ED_gt.png,91.8371,95.7449,1019.8039,70.4673,95.7449
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0010_2CH_ED_gt.png,90.5453,95.0381,1100.0000,77.7837,95.0381
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0010_4CH_ED_gt.png,72.8545,84.2958,6958.4482,69.9285,84.2958
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0010_4CH_ES_gt.png,73.1725,84.5082,7156.8145,76.5073,84.5082
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0011_2CH_ES_gt.png,89.9982,94.7358,2000.0000,79.8063,94.7358
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0011_4CH_ED_gt.png,92.5696,96.1414,1360.1471,71.0831,96.1414
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0011_4CH_ES_gt.png,92.1819,95.9319,1200.0000,78.8159,95.9319
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0011_2CH_ED_gt.png,90.2179,94.8574,1118.0339,73.1424,94.8574
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0012_2CH_ED_gt.png,78.4950,87.9520,6800.0000,64.5793,87.9520
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0012_4CH_ED_gt.png,88.5712,93.9392,1552.4175,71.6465,93.9392
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0012_2CH_ES_gt.png,87.2974,93.2179,1529.7058,77.9246,93.2179
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0012_4CH_ES_gt.png,89.3698,94.3865,1800.0000,79.2762,94.3865
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0013_2CH_ED_gt.png,87.9734,93.6020,2024.8457,57.9324,93.6020
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0013_2CH_ES_gt.png,87.0089,93.0532,2126.0293,68.8053,93.0532
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0013_4CH_ES_gt.png,84.0095,91.3100,1835.7559,67.0132,91.3100
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0014_2CH_ED_gt.png,91.3994,95.5065,1077.0330,78.6236,95.5065
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0013_4CH_ED_gt.png,88.5079,93.9037,2402.0825,58.4946,93.9037
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0014_2CH_ES_gt.png,91.6462,95.6410,860.2325,84.3357,95.6410
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0014_4CH_ED_gt.png,90.6657,95.1044,1264.9111,79.1833,95.1044
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0014_4CH_ES_gt.png,89.6505,94.5429,900.0000,83.1370,94.5429
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/full_train_reduce_lr/camus/p1/mask_1/patient0015_2CH_ES_gt.png,73.7782,84.9108,3312.0991,72.6507,84.9108
