filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0002_2CH_ES_gt.png,86.9910,93.0430,2500.0000,75.4142,93.0430
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0003_2CH_ES_gt.png,89.7923,94.6216,1392.8389,76.3418,94.6216
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0002_4CH_ES_gt.png,85.8284,92.3738,3452.5352,73.8072,92.3738
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0002_2CH_ED_gt.png,82.3422,90.3161,2906.8884,67.7329,90.3161
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0002_4CH_ED_gt.png,87.3847,93.2677,2400.0000,69.6062,93.2677
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0001_4CH_ED_gt.png,86.7639,92.9129,2729.4688,69.6712,92.9129
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0001_4CH_ES_gt.png,87.9786,93.6049,1431.7821,78.9823,93.6049
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0001_2CH_ES_gt.png,86.6530,92.8493,1523.1547,79.3172,92.8493
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0003_2CH_ED_gt.png,91.0959,95.3405,2785.6777,71.4350,95.3405
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0001_2CH_ED_gt.png,91.7622,95.7042,989.9495,77.6949,95.7042
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0003_4CH_ES_gt.png,89.0227,94.1926,1345.3624,80.2324,94.1926
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0004_2CH_ES_gt.png,91.8303,95.7412,1345.3624,76.5719,95.7412
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0004_2CH_ED_gt.png,92.1623,95.9213,1063.0146,74.7158,95.9213
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0004_4CH_ED_gt.png,88.2573,93.7624,1341.6407,75.3906,93.7624
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0004_4CH_ES_gt.png,79.7170,88.7139,2236.0679,70.5614,88.7139
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0003_4CH_ED_gt.png,88.6201,93.9668,1200.0000,75.6359,93.9668
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0005_2CH_ED_gt.png,80.6286,89.2756,3162.2776,70.0327,89.2756
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0005_2CH_ES_gt.png,82.3758,90.3363,1772.0045,77.8204,90.3363
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0005_4CH_ED_gt.png,84.4054,91.5433,2647.6404,73.0854,91.5433
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0005_4CH_ES_gt.png,78.9809,88.2563,1700.0000,75.4532,88.2563
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p5/mask_1/patient0006_2CH_ED_gt.png,90.3856,94.9501,1431.7821,77.9738,94.9501
