filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0001_4CH_ED_gt.png,51.9605,68.3868,13230.6455,45.1451,68.3868
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0002_2CH_ES_gt.png,41.5860,58.7431,10217.6318,41.1143,58.7431
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0001_4CH_ES_gt.png,36.5980,53.5850,16315.0234,38.9623,53.5850
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0003_2CH_ES_gt.png,43.4310,60.5601,15276.4531,42.2803,60.5601
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0002_2CH_ED_gt.png,40.8161,57.9708,11384.6387,35.3876,57.9708
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0001_2CH_ES_gt.png,31.0358,47.3699,17304.6230,33.8378,47.3699
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0002_4CH_ED_gt.png,50.2600,66.8974,12000.0000,43.2360,66.8974
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0003_2CH_ED_gt.png,49.2592,66.0049,13908.6309,42.0994,66.0049
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0001_2CH_ED_gt.png,41.8221,58.9783,15208.2217,40.9690,58.9783
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p0/mask_1/patient0002_4CH_ES_gt.png,39.8280,56.9671,15062.5371,38.4005,56.9671
