filename,iou,dice,hausdorff_distance,ones_dice_diff,zeros_dice_diff
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0003_4CH_ES_gt.png,89.8952,94.6788,1280.6249,80.7186,94.6788
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0002_2CH_ED_gt.png,86.1339,92.5504,3220.2485,69.9673,92.5504
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0004_4CH_ES_gt.png,85.4290,92.1420,2002.4984,73.9895,92.1420
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0001_4CH_ES_gt.png,89.9867,94.7295,1303.8405,80.1069,94.7295
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0005_4CH_ED_gt.png,86.2700,92.6290,1500.0000,74.1710,92.6290
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0003_2CH_ES_gt.png,89.2518,94.3207,1513.2745,76.0408,94.3207
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0005_2CH_ED_gt.png,88.8091,94.0729,1392.8389,74.8301,94.0729
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0005_4CH_ES_gt.png,87.5909,93.3850,1389.2444,80.5819,93.3850
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0001_2CH_ES_gt.png,82.2365,90.2525,1802.7756,76.7204,90.2525
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0004_2CH_ES_gt.png,93.4386,96.6080,781.0250,77.4388,96.6080
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0003_4CH_ED_gt.png,92.9456,96.3438,1000.0000,78.0129,96.3438
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0002_2CH_ES_gt.png,84.0062,91.3080,2334.5237,73.6792,91.3080
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0001_2CH_ED_gt.png,91.7397,95.6919,1414.2136,77.6827,95.6919
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0002_4CH_ES_gt.png,86.5792,92.8069,2009.9751,74.2403,92.8069
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0004_2CH_ED_gt.png,93.5569,96.6712,1063.0146,75.4657,96.6712
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0004_4CH_ED_gt.png,91.4644,95.5420,1204.1594,77.1702,95.5420
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0003_2CH_ED_gt.png,89.4602,94.4369,2563.2012,70.5315,94.4369
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0005_2CH_ES_gt.png,91.3202,95.4632,1029.5630,82.9473,95.4632
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0002_4CH_ED_gt.png,90.7908,95.1731,1552.4175,71.5117,95.1731
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0001_4CH_ED_gt.png,89.7629,94.6053,1910.4973,71.3636,94.6053
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0007_4CH_ES_gt.png,90.9294,95.2492,1208.3046,74.5083,95.2492
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0006_4CH_ED_gt.png,90.6778,95.1110,1627.8820,77.8108,95.1110
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0006_4CH_ES_gt.png,78.8023,88.1446,1868.1542,79.8390,88.1446
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0006_2CH_ES_gt.png,84.1092,91.3688,2915.4761,83.0268,91.3688
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0007_4CH_ED_gt.png,91.4090,95.5117,2545.5845,72.5487,95.5117
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0006_2CH_ED_gt.png,90.0104,94.7426,1627.8820,77.7664,94.7426
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0008_2CH_ED_gt.png,77.5900,87.3811,2300.0000,72.9651,87.3811
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0007_2CH_ED_gt.png,89.2149,94.3001,1920.9374,71.2468,94.3001
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0007_2CH_ES_gt.png,87.1797,93.1508,2158.7031,74.9282,93.1508
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0009_4CH_ED_gt.png,93.0259,96.3870,984.8858,71.1095,96.3870
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0008_4CH_ES_gt.png,85.6141,92.2496,1581.1388,82.8561,92.2496
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0009_2CH_ED_gt.png,92.4833,96.0949,1000.0000,71.6805,96.0949
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0009_4CH_ES_gt.png,91.5817,95.6059,806.2258,81.0075,95.6059
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0010_2CH_ED_gt.png,90.8510,95.2062,1204.1594,77.9518,95.2062
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0008_4CH_ED_gt.png,84.8403,91.7985,2640.0757,76.8997,91.7985
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0008_2CH_ES_gt.png,62.4658,76.8972,3206.2439,69.6112,76.8972
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0009_2CH_ES_gt.png,91.9946,95.8304,1300.0000,80.4928,95.8304
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0010_4CH_ED_gt.png,89.6354,94.5345,1345.3624,80.1672,94.5345
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0010_4CH_ES_gt.png,82.4043,90.3535,1649.2422,82.3525,90.3535
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0010_2CH_ES_gt.png,82.7572,90.5652,1746.4248,81.3083,90.5652
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0011_2CH_ED_gt.png,89.7214,94.5822,2469.8176,72.8672,94.5822
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0011_2CH_ES_gt.png,89.9160,94.6903,1649.2422,79.7608,94.6903
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0012_2CH_ED_gt.png,83.7704,91.1685,4501.1108,67.7958,91.1685
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0011_4CH_ES_gt.png,94.3997,97.1192,640.3124,80.0031,97.1192
/home/manish/sedoc/biomedclip/lightning-hydra-starter/asmus_out_masks/clip_seg/pt_on_sdm_camus_ft_on_camus_reduce_lr/p3/mask_1/patient0013_2CH_ES_gt.png,81.9442,90.0762,2817.8005,65.8284,90.0762
